asset_id,timestamp,metric,value
LKU-30244,2026-09-08 05:15:00,brake.last_test_result,PASS
LKU-30244,2026-09-08 05:15:00,brake.applications_last_24h,0
LKU-30244,2026-09-08 05:15:00,sos.messages_24h,0
LKU-30244,2026-09-08 05:15:00,sw.version,4.0.2
LKU-30244,2026-09-08 05:15:00,sw.track_db_version,TDB-2025-06-R1
LKU-30244,2026-09-08 05:15:00,config.checksum,0x8F31AC20
LKU-30244,2026-09-08 05:15:00,sec.auth_failures_24h,0
LKU-30244,2026-09-08 05:15:00,sec.key_expiry_days,224
LKU-30244,2026-09-08 05:15:00,sec.unknown_peer_attempts_24h,0
LKU-30244,2026-09-08 05:15:00,sec.maint_port_open,false
LKU-30244,2026-09-08 05:15:00,sec.default_credentials,false
LKU-30244,2026-09-08 05:15:00,sec.firmware_signed,true
LKU-30244,2026-09-08 05:15:00,sec.usb_events_24h,0
LKU-31108,2026-09-08 05:57:00,radio.link_state,UP
LKU-31108,2026-09-08 05:57:00,radio.rssi_dbm,-76.8
LKU-31108,2026-09-08 05:57:00,radio.snr_db,17.0
LKU-31108,2026-09-08 05:57:00,radio.vswr,1.23
LKU-31108,2026-09-08 05:57:00,radio.tx_power_dbm,37
LKU-31108,2026-09-08 05:57:00,radio.frequency_mhz,425.5
LKU-31108,2026-09-08 05:57:00,radio.packet_loss_pct,0.24
LKU-31108,2026-09-08 05:57:00,radio.time_since_last_frame_s,1
LKU-31108,2026-09-08 05:57:00,radio.peer_units_seen,4
LKU-31108,2026-09-08 05:57:00,radio.interference_events_24h,2
LKU-31108,2026-09-08 05:57:00,rfid.expected_tags_last_run,108
LKU-31108,2026-09-08 05:57:00,rfid.reads_last_run,108
LKU-31108,2026-09-08 05:57:00,rfid.crc_errors,0
LKU-31108,2026-09-08 05:57:00,rfid.unknown_tag_ids,0
LKU-31108,2026-09-08 05:57:00,rfid.last_tag_id,TAG-33726
LKU-31108,2026-09-08 05:57:00,rfid.last_tag_km,186/0
LKU-31108,2026-09-08 05:57:00,loc.error_m,6.0
LKU-31108,2026-09-08 05:57:00,loc.odometer_slip_pct,1.3
LKU-31108,2026-09-08 05:57:00,time.source,GNSS
LKU-31108,2026-09-08 05:57:00,time.offset_ms,36
LKU-31108,2026-09-08 05:57:00,gnss.fix,A
LKU-31108,2026-09-08 05:57:00,gnss.satellites,11
LKU-31108,2026-09-08 05:57:00,kavach.isolation_state,NORMAL
LKU-31108,2026-09-08 05:57:00,kavach.mode,FULL SUPERVISION
LKU-31108,2026-09-08 05:57:00,dmi.state,OK
LKU-31108,2026-09-08 05:57:00,brake.interface_state,OK
LKU-31108,2026-09-08 05:57:00,brake.last_test_result,PASS
LKU-31108,2026-09-08 05:57:00,brake.applications_last_24h,0
LKU-31108,2026-09-08 05:57:00,sos.messages_24h,0
LKU-31108,2026-09-08 05:57:00,sw.version,4.0.2
LKU-31108,2026-09-08 05:57:00,sw.track_db_version,TDB-2025-06-R1
LKU-31108,2026-09-08 05:57:00,config.checksum,0x8F31AC20
LKU-31108,2026-09-08 05:57:00,sec.auth_failures_24h,0
LKU-31108,2026-09-08 05:57:00,sec.key_expiry_days,132
LKU-31108,2026-09-08 05:57:00,sec.unknown_peer_attempts_24h,0
LKU-31108,2026-09-08 05:57:00,sec.maint_port_open,false
LKU-31108,2026-09-08 05:57:00,sec.default_credentials,false
LKU-31108,2026-09-08 05:57:00,sec.firmware_signed,true
LKU-31108,2026-09-08 05:57:00,sec.usb_events_24h,0
LKU-31179,2026-09-08 04:33:00,radio.link_state,UP
LKU-31179,2026-09-08 04:33:00,radio.rssi_dbm,-61.4
LKU-31179,2026-09-08 04:33:00,radio.snr_db,17.1
LKU-31179,2026-09-08 04:33:00,radio.vswr,1.22
LKU-31179,2026-09-08 04:33:00,radio.tx_power_dbm,37
LKU-31179,2026-09-08 04:33:00,radio.frequency_mhz,425.5
LKU-31179,2026-09-08 04:33:00,radio.packet_loss_pct,0.15
LKU-31179,2026-09-08 04:33:00,radio.time_since_last_frame_s,3
LKU-31179,2026-09-08 04:33:00,radio.peer_units_seen,2
LKU-31179,2026-09-08 04:33:00,radio.interference_events_24h,1
LKU-31179,2026-09-08 04:33:00,rfid.expected_tags_last_run,90
LKU-31179,2026-09-08 04:33:00,rfid.reads_last_run,90
LKU-31179,2026-09-08 04:33:00,rfid.crc_errors,0
LKU-31179,2026-09-08 04:33:00,rfid.unknown_tag_ids,0
LKU-31179,2026-09-08 04:33:00,rfid.last_tag_id,TAG-37041
LKU-31179,2026-09-08 04:33:00,rfid.last_tag_km,228/0
LKU-31179,2026-09-08 04:33:00,loc.error_m,3.2
LKU-31179,2026-09-08 04:33:00,loc.odometer_slip_pct,1.36
LKU-31179,2026-09-08 04:33:00,time.source,GNSS
LKU-31179,2026-09-08 04:33:00,time.offset_ms,56
LKU-31179,2026-09-08 04:33:00,gnss.fix,A
LKU-31179,2026-09-08 04:33:00,gnss.satellites,9
LKU-31179,2026-09-08 04:33:00,kavach.isolation_state,NORMAL
LKU-31179,2026-09-08 04:33:00,kavach.mode,FULL SUPERVISION
LKU-31179,2026-09-08 04:33:00,dmi.state,OK
LKU-31179,2026-09-08 04:33:00,brake.interface_state,OK
LKU-31179,2026-09-08 04:33:00,brake.last_test_result,PASS
LKU-31179,2026-09-08 04:33:00,brake.applications_last_24h,1
LKU-31179,2026-09-08 04:33:00,sos.messages_24h,0
LKU-31179,2026-09-08 04:33:00,sw.version,4.0.2
LKU-31179,2026-09-08 04:33:00,sw.track_db_version,TDB-2025-06-R1
LKU-31179,2026-09-08 04:33:00,config.checksum,0x8F31AC20
LKU-31179,2026-09-08 04:33:00,sec.auth_failures_24h,0
LKU-31179,2026-09-08 04:33:00,sec.key_expiry_days,255
LKU-31179,2026-09-08 04:33:00,sec.unknown_peer_attempts_24h,0
LKU-31179,2026-09-08 04:33:00,sec.maint_port_open,false
LKU-31179,2026-09-08 04:33:00,sec.default_credentials,false
LKU-31179,2026-09-08 04:33:00,sec.firmware_signed,true
LKU-31179,2026-09-08 04:33:00,sec.usb_events_24h,0
LKU-40012,2026-09-08 05:06:00,radio.link_state,UP
LKU-40012,2026-09-08 05:06:00,radio.rssi_dbm,-74.2
LKU-40012,2026-09-08 05:06:00,radio.snr_db,18.9
LKU-40012,2026-09-08 05:06:00,radio.vswr,1.06
LKU-40012,2026-09-08 05:06:00,radio.tx_power_dbm,37
LKU-40012,2026-09-08 05:06:00,radio.frequency_mhz,426.0
LKU-40012,2026-09-08 05:06:00,radio.packet_loss_pct,0.72
LKU-40012,2026-09-08 05:06:00,radio.time_since_last_frame_s,3
LKU-40012,2026-09-08 05:06:00,radio.peer_units_seen,5
LKU-40012,2026-09-08 05:06:00,radio.interference_events_24h,1
LKU-40012,2026-09-08 05:06:00,rfid.expected_tags_last_run,109
LKU-40012,2026-09-08 05:06:00,rfid.reads_last_run,109
LKU-40012,2026-09-08 05:06:00,rfid.crc_errors,0
LKU-40012,2026-09-08 05:06:00,rfid.unknown_tag_ids,0
LKU-40012,2026-09-08 05:06:00,rfid.last_tag_id,TAG-64766
LKU-40012,2026-09-08 05:06:00,rfid.last_tag_km,150/4
LKU-40012,2026-09-08 05:06:00,loc.error_m,4.4
LKU-40012,2026-09-08 05:06:00,loc.odometer_slip_pct,0.99
LKU-40012,2026-09-08 05:06:00,time.source,GNSS
LKU-40012,2026-09-08 05:06:00,time.offset_ms,51
LKU-40012,2026-09-08 05:06:00,gnss.fix,A
LKU-40012,2026-09-08 05:06:00,gnss.satellites,10
LKU-40012,2026-09-08 05:06:00,kavach.isolation_state,NORMAL
LKU-40012,2026-09-08 05:06:00,kavach.mode,FULL SUPERVISION
LKU-40012,2026-09-08 05:06:00,dmi.state,OK
LKU-40012,2026-09-08 05:06:00,brake.interface_state,OK
LKU-40012,2026-09-08 05:06:00,brake.last_test_result,PASS
LKU-40012,2026-09-08 05:06:00,brake.applications_last_24h,1
LKU-40012,2026-09-08 05:06:00,sos.messages_24h,0
LKU-40012,2026-09-08 05:06:00,sw.version,4.0.2
LKU-40012,2026-09-08 05:06:00,sw.track_db_version,TDB-2025-06-R1
LKU-40012,2026-09-08 05:06:00,config.checksum,0x8F31AC20
LKU-40012,2026-09-08 05:06:00,sec.auth_failures_24h,0
LKU-40012,2026-09-08 05:06:00,sec.key_expiry_days,268
LKU-40012,2026-09-08 05:06:00,sec.unknown_peer_attempts_24h,0
LKU-40012,2026-09-08 05:06:00,sec.maint_port_open,false
LKU-40012,2026-09-08 05:06:00,sec.default_credentials,false
LKU-40012,2026-09-08 05:06:00,sec.firmware_signed,true
LKU-40012,2026-09-08 05:06:00,sec.usb_events_24h,0
LKU-40077,2026-09-08 04:55:00,radio.link_state,UP
LKU-40077,2026-09-08 04:55:00,radio.rssi_dbm,-73.3
LKU-40077,2026-09-08 04:55:00,radio.snr_db,21.9
LKU-40077,2026-09-08 04:55:00,radio.vswr,1.24
LKU-40077,2026-09-08 04:55:00,radio.tx_power_dbm,37
LKU-40077,2026-09-08 04:55:00,radio.frequency_mhz,426.0
LKU-40077,2026-09-08 04:55:00,radio.packet_loss_pct,0.89
LKU-40077,2026-09-08 04:55:00,radio.time_since_last_frame_s,3
LKU-40077,2026-09-08 04:55:00,radio.peer_units_seen,2
LKU-40077,2026-09-08 04:55:00,radio.interference_events_24h,2
LKU-40077,2026-09-08 04:55:00,rfid.expected_tags_last_run,104
LKU-40077,2026-09-08 04:55:00,rfid.reads_last_run,104
LKU-40077,2026-09-08 04:55:00,rfid.crc_errors,0
LKU-40077,2026-09-08 04:55:00,rfid.unknown_tag_ids,0
LKU-40077,2026-09-08 04:55:00,rfid.last_tag_id,TAG-94064
LKU-40077,2026-09-08 04:55:00,rfid.last_tag_km,216/0
LKU-40077,2026-09-08 04:55:00,loc.error_m,3.8
LKU-40077,2026-09-08 04:55:00,loc.odometer_slip_pct,1.54
LKU-40077,2026-09-08 04:55:00,time.source,GNSS
LKU-40077,2026-09-08 04:55:00,time.offset_ms,57
LKU-40077,2026-09-08 04:55:00,gnss.fix,A
LKU-40077,2026-09-08 04:55:00,gnss.satellites,10
LKU-40077,2026-09-08 04:55:00,kavach.isolation_state,NORMAL
LKU-40077,2026-09-08 04:55:00,kavach.mode,FULL SUPERVISION
LKU-40077,2026-09-08 04:55:00,dmi.state,OK
LKU-40077,2026-09-08 04:55:00,brake.interface_state,OK
LKU-40077,2026-09-08 04:55:00,brake.last_test_result,PASS
LKU-40077,2026-09-08 04:55:00,brake.applications_last_24h,0
LKU-40077,2026-09-08 04:55:00,sos.messages_24h,0
LKU-40077,2026-09-08 04:55:00,sw.version,4.0.2
LKU-40077,2026-09-08 04:55:00,sw.track_db_version,TDB-2025-06-R1
LKU-40077,2026-09-08 04:55:00,config.checksum,0x8F31AC20
LKU-40077,2026-09-08 04:55:00,sec.auth_failures_24h,0
LKU-40077,2026-09-08 04:55:00,sec.key_expiry_days,310
LKU-40077,2026-09-08 04:55:00,sec.unknown_peer_attempts_24h,0
LKU-40077,2026-09-08 04:55:00,sec.maint_port_open,false
LKU-40077,2026-09-08 04:55:00,sec.default_credentials,false
LKU-40077,2026-09-08 04:55:00,sec.firmware_signed,true
LKU-40077,2026-09-08 04:55:00,sec.usb_events_24h,0
LKU-22019,2026-09-08 05:52:00,radio.link_state,UP
LKU-22019,2026-09-08 05:52:00,radio.rssi_dbm,-67.9
LKU-22019,2026-09-08 05:52:00,radio.snr_db,18.9
LKU-22019,2026-09-08 05:52:00,radio.vswr,1.29
LKU-22019,2026-09-08 05:52:00,radio.tx_power_dbm,37
LKU-22019,2026-09-08 05:52:00,radio.frequency_mhz,426.5
LKU-22019,2026-09-08 05:52:00,radio.packet_loss_pct,0.07
LKU-22019,2026-09-08 05:52:00,radio.time_since_last_frame_s,3
LKU-22019,2026-09-08 05:52:00,radio.peer_units_seen,4
LKU-22019,2026-09-08 05:52:00,radio.interference_events_24h,1
LKU-22019,2026-09-08 05:52:00,rfid.expected_tags_last_run,95
LKU-22019,2026-09-08 05:52:00,rfid.reads_last_run,95
LKU-22019,2026-09-08 05:52:00,rfid.crc_errors,0
LKU-22019,2026-09-08 05:52:00,rfid.unknown_tag_ids,0
LKU-22019,2026-09-08 05:52:00,rfid.last_tag_id,TAG-56622
LKU-22019,2026-09-08 05:52:00,rfid.last_tag_km,301/4
LKU-22019,2026-09-08 05:52:00,loc.error_m,3.0
LKU-22019,2026-09-08 05:52:00,loc.odometer_slip_pct,0.65
LKU-22019,2026-09-08 05:52:00,time.source,GNSS
LKU-22019,2026-09-08 05:52:00,time.offset_ms,27
LKU-22019,2026-09-08 05:52:00,gnss.fix,A
LKU-22019,2026-09-08 05:52:00,gnss.satellites,16
LKU-22019,2026-09-08 05:52:00,kavach.isolation_state,NORMAL
LKU-22019,2026-09-08 05:52:00,kavach.mode,FULL SUPERVISION
LKU-22019,2026-09-08 05:52:00,dmi.state,OK
LKU-22019,2026-09-08 05:52:00,brake.interface_state,OK
LKU-22019,2026-09-08 05:52:00,brake.last_test_result,PASS
LKU-22019,2026-09-08 05:52:00,brake.applications_last_24h,1
LKU-22019,2026-09-08 05:52:00,sos.messages_24h,0
LKU-22019,2026-09-08 05:52:00,sw.version,4.0.2
LKU-22019,2026-09-08 05:52:00,sw.track_db_version,TDB-2025-06-R1
LKU-22019,2026-09-08 05:52:00,config.checksum,0x8F31AC20
LKU-22019,2026-09-08 05:52:00,sec.auth_failures_24h,0
LKU-22019,2026-09-08 05:52:00,sec.key_expiry_days,240
LKU-22019,2026-09-08 05:52:00,sec.unknown_peer_attempts_24h,0
LKU-22019,2026-09-08 05:52:00,sec.maint_port_open,false
LKU-22019,2026-09-08 05:52:00,sec.default_credentials,false
LKU-22019,2026-09-08 05:52:00,sec.firmware_signed,true
LKU-22019,2026-09-08 05:52:00,sec.usb_events_24h,0
