asset_id,timestamp,metric,value
LKU-30244,2026-09-08 05:33:00,brake.last_test_result,PASS
LKU-30244,2026-09-08 05:33:00,brake.applications_last_24h,1
LKU-30244,2026-09-08 05:33:00,sos.messages_24h,0
LKU-30244,2026-09-08 05:33:00,sw.version,4.0.2
LKU-30244,2026-09-08 05:33:00,sw.track_db_version,TDB-2025-06-R1
LKU-30244,2026-09-08 05:33:00,config.checksum,0x8F31AC20
LKU-30244,2026-09-08 05:33:00,sec.auth_failures_24h,0
LKU-30244,2026-09-08 05:33:00,sec.key_expiry_days,325
LKU-30244,2026-09-08 05:33:00,sec.unknown_peer_attempts_24h,0
LKU-30244,2026-09-08 05:33:00,sec.maint_port_open,false
LKU-30244,2026-09-08 05:33:00,sec.default_credentials,false
LKU-30244,2026-09-08 05:33:00,sec.firmware_signed,false
LKU-30244,2026-09-08 05:33:00,sec.usb_events_24h,0
LKU-31108,2026-09-08 05:36:00,radio.link_state,UP
LKU-31108,2026-09-08 05:36:00,radio.rssi_dbm,-63.7
LKU-31108,2026-09-08 05:36:00,radio.snr_db,20.5
LKU-31108,2026-09-08 05:36:00,radio.vswr,1.13
LKU-31108,2026-09-08 05:36:00,radio.tx_power_dbm,37
LKU-31108,2026-09-08 05:36:00,radio.frequency_mhz,425.5
LKU-31108,2026-09-08 05:36:00,radio.packet_loss_pct,0.01
LKU-31108,2026-09-08 05:36:00,radio.time_since_last_frame_s,4
LKU-31108,2026-09-08 05:36:00,radio.peer_units_seen,8
LKU-31108,2026-09-08 05:36:00,radio.interference_events_24h,2
LKU-31108,2026-09-08 05:36:00,rfid.expected_tags_last_run,111
LKU-31108,2026-09-08 05:36:00,rfid.reads_last_run,111
LKU-31108,2026-09-08 05:36:00,rfid.crc_errors,0
LKU-31108,2026-09-08 05:36:00,rfid.unknown_tag_ids,0
LKU-31108,2026-09-08 05:36:00,rfid.last_tag_id,TAG-90258
LKU-31108,2026-09-08 05:36:00,rfid.last_tag_km,363/4
LKU-31108,2026-09-08 05:36:00,loc.error_m,5.3
LKU-31108,2026-09-08 05:36:00,loc.odometer_slip_pct,0.85
LKU-31108,2026-09-08 05:36:00,time.source,GNSS
LKU-31108,2026-09-08 05:36:00,time.offset_ms,18
LKU-31108,2026-09-08 05:36:00,gnss.fix,A
LKU-31108,2026-09-08 05:36:00,gnss.satellites,15
LKU-31108,2026-09-08 05:36:00,kavach.isolation_state,NORMAL
LKU-31108,2026-09-08 05:36:00,kavach.mode,FULL SUPERVISION
LKU-31108,2026-09-08 05:36:00,dmi.state,OK
LKU-31108,2026-09-08 05:36:00,brake.interface_state,FAIL
LKU-31108,2026-09-08 05:36:00,brake.last_test_result,FAIL
LKU-31108,2026-09-08 05:36:00,brake.applications_last_24h,0
LKU-31108,2026-09-08 05:36:00,sos.messages_24h,0
LKU-31108,2026-09-08 05:36:00,sw.version,4.0.2
LKU-31108,2026-09-08 05:36:00,sw.track_db_version,TDB-2025-06-R1
LKU-31108,2026-09-08 05:36:00,config.checksum,0x8F31AC20
LKU-31108,2026-09-08 05:36:00,sec.auth_failures_24h,0
LKU-31108,2026-09-08 05:36:00,sec.key_expiry_days,294
LKU-31108,2026-09-08 05:36:00,sec.unknown_peer_attempts_24h,0
LKU-31108,2026-09-08 05:36:00,sec.maint_port_open,false
LKU-31108,2026-09-08 05:36:00,sec.default_credentials,false
LKU-31108,2026-09-08 05:36:00,sec.firmware_signed,true
LKU-31108,2026-09-08 05:36:00,sec.usb_events_24h,0
LKU-31179,2026-09-08 04:40:00,radio.link_state,UP
LKU-31179,2026-09-08 04:40:00,radio.rssi_dbm,-76.0
LKU-31179,2026-09-08 04:40:00,radio.snr_db,20.0
LKU-31179,2026-09-08 04:40:00,radio.vswr,1.18
LKU-31179,2026-09-08 04:40:00,radio.tx_power_dbm,37
LKU-31179,2026-09-08 04:40:00,radio.frequency_mhz,425.5
LKU-31179,2026-09-08 04:40:00,radio.packet_loss_pct,0.3
LKU-31179,2026-09-08 04:40:00,radio.time_since_last_frame_s,1
LKU-31179,2026-09-08 04:40:00,radio.peer_units_seen,6
LKU-31179,2026-09-08 04:40:00,radio.interference_events_24h,0
LKU-31179,2026-09-08 04:40:00,rfid.expected_tags_last_run,159
LKU-31179,2026-09-08 04:40:00,rfid.reads_last_run,159
LKU-31179,2026-09-08 04:40:00,rfid.crc_errors,0
LKU-31179,2026-09-08 04:40:00,rfid.unknown_tag_ids,0
LKU-31179,2026-09-08 04:40:00,rfid.last_tag_id,TAG-29729
LKU-31179,2026-09-08 04:40:00,rfid.last_tag_km,402/0
LKU-31179,2026-09-08 04:40:00,loc.error_m,6.3
LKU-31179,2026-09-08 04:40:00,loc.odometer_slip_pct,1.2
LKU-31179,2026-09-08 04:40:00,time.source,GNSS
LKU-31179,2026-09-08 04:40:00,time.offset_ms,25
LKU-31179,2026-09-08 04:40:00,gnss.fix,A
LKU-31179,2026-09-08 04:40:00,gnss.satellites,10
LKU-31179,2026-09-08 04:40:00,kavach.isolation_state,NORMAL
LKU-31179,2026-09-08 04:40:00,kavach.mode,FULL SUPERVISION
LKU-31179,2026-09-08 04:40:00,dmi.state,FAIL
LKU-31179,2026-09-08 04:40:00,brake.interface_state,OK
LKU-31179,2026-09-08 04:40:00,brake.last_test_result,PASS
LKU-31179,2026-09-08 04:40:00,brake.applications_last_24h,0
LKU-31179,2026-09-08 04:40:00,sos.messages_24h,0
LKU-31179,2026-09-08 04:40:00,sw.version,4.0.2
LKU-31179,2026-09-08 04:40:00,sw.track_db_version,TDB-2025-06-R1
LKU-31179,2026-09-08 04:40:00,config.checksum,0x8F31AC20
LKU-31179,2026-09-08 04:40:00,sec.auth_failures_24h,0
LKU-31179,2026-09-08 04:40:00,sec.key_expiry_days,203
LKU-31179,2026-09-08 04:40:00,sec.unknown_peer_attempts_24h,0
LKU-31179,2026-09-08 04:40:00,sec.maint_port_open,false
LKU-31179,2026-09-08 04:40:00,sec.default_credentials,false
LKU-31179,2026-09-08 04:40:00,sec.firmware_signed,true
LKU-31179,2026-09-08 04:40:00,sec.usb_events_24h,0
LKU-40012,2026-09-08 05:50:00,radio.link_state,UP
LKU-40012,2026-09-08 05:50:00,radio.rssi_dbm,-64.9
LKU-40012,2026-09-08 05:50:00,radio.snr_db,17.1
LKU-40012,2026-09-08 05:50:00,radio.vswr,1.07
LKU-40012,2026-09-08 05:50:00,radio.tx_power_dbm,37
LKU-40012,2026-09-08 05:50:00,radio.frequency_mhz,426.0
LKU-40012,2026-09-08 05:50:00,radio.packet_loss_pct,0.14
LKU-40012,2026-09-08 05:50:00,radio.time_since_last_frame_s,5
LKU-40012,2026-09-08 05:50:00,radio.peer_units_seen,4
LKU-40012,2026-09-08 05:50:00,radio.interference_events_24h,1
LKU-40012,2026-09-08 05:50:00,rfid.expected_tags_last_run,105
LKU-40012,2026-09-08 05:50:00,rfid.reads_last_run,105
LKU-40012,2026-09-08 05:50:00,rfid.crc_errors,0
LKU-40012,2026-09-08 05:50:00,rfid.unknown_tag_ids,0
LKU-40012,2026-09-08 05:50:00,rfid.last_tag_id,TAG-19849
LKU-40012,2026-09-08 05:50:00,rfid.last_tag_km,412/4
LKU-40012,2026-09-08 05:50:00,loc.error_m,4.3
LKU-40012,2026-09-08 05:50:00,loc.odometer_slip_pct,0.81
LKU-40012,2026-09-08 05:50:00,time.source,GNSS
LKU-40012,2026-09-08 05:50:00,time.offset_ms,54
LKU-40012,2026-09-08 05:50:00,gnss.fix,A
LKU-40012,2026-09-08 05:50:00,gnss.satellites,11
LKU-40012,2026-09-08 05:50:00,kavach.isolation_state,NORMAL
LKU-40012,2026-09-08 05:50:00,kavach.mode,FULL SUPERVISION
LKU-40012,2026-09-08 05:50:00,dmi.state,OK
LKU-40012,2026-09-08 05:50:00,brake.interface_state,OK
LKU-40012,2026-09-08 05:50:00,brake.last_test_result,PASS
LKU-40012,2026-09-08 05:50:00,brake.applications_last_24h,0
LKU-40012,2026-09-08 05:50:00,sos.messages_24h,0
LKU-40012,2026-09-08 05:50:00,sw.version,4.0.2
LKU-40012,2026-09-08 05:50:00,sw.track_db_version,TDB-2025-06-R1
LKU-40012,2026-09-08 05:50:00,config.checksum,0x8F31AC20
LKU-40012,2026-09-08 05:50:00,sec.auth_failures_24h,0
LKU-40012,2026-09-08 05:50:00,sec.key_expiry_days,168
LKU-40012,2026-09-08 05:50:00,sec.unknown_peer_attempts_24h,0
LKU-40012,2026-09-08 05:50:00,sec.maint_port_open,false
LKU-40012,2026-09-08 05:50:00,sec.default_credentials,false
LKU-40012,2026-09-08 05:50:00,sec.firmware_signed,true
LKU-40012,2026-09-08 05:50:00,sec.usb_events_24h,0
LKU-40077,2026-09-08 05:47:00,radio.link_state,UP
LKU-40077,2026-09-08 05:47:00,radio.rssi_dbm,-69.1
LKU-40077,2026-09-08 05:47:00,radio.snr_db,14.2
LKU-40077,2026-09-08 05:47:00,radio.vswr,1.21
LKU-40077,2026-09-08 05:47:00,radio.tx_power_dbm,37
LKU-40077,2026-09-08 05:47:00,radio.frequency_mhz,426.0
LKU-40077,2026-09-08 05:47:00,radio.packet_loss_pct,0.57
LKU-40077,2026-09-08 05:47:00,radio.time_since_last_frame_s,2
LKU-40077,2026-09-08 05:47:00,radio.peer_units_seen,5
LKU-40077,2026-09-08 05:47:00,radio.interference_events_24h,0
LKU-40077,2026-09-08 05:47:00,rfid.expected_tags_last_run,90
LKU-40077,2026-09-08 05:47:00,rfid.reads_last_run,90
LKU-40077,2026-09-08 05:47:00,rfid.crc_errors,0
LKU-40077,2026-09-08 05:47:00,rfid.unknown_tag_ids,0
LKU-40077,2026-09-08 05:47:00,rfid.last_tag_id,TAG-76255
LKU-40077,2026-09-08 05:47:00,rfid.last_tag_km,267/0
LKU-40077,2026-09-08 05:47:00,loc.error_m,3.4
LKU-40077,2026-09-08 05:47:00,loc.odometer_slip_pct,0.67
LKU-40077,2026-09-08 05:47:00,time.source,GNSS
LKU-40077,2026-09-08 05:47:00,time.offset_ms,21
LKU-40077,2026-09-08 05:47:00,gnss.fix,A
LKU-40077,2026-09-08 05:47:00,gnss.satellites,8
LKU-40077,2026-09-08 05:47:00,kavach.isolation_state,NORMAL
LKU-40077,2026-09-08 05:47:00,kavach.mode,FULL SUPERVISION
LKU-40077,2026-09-08 05:47:00,dmi.state,OK
LKU-40077,2026-09-08 05:47:00,brake.interface_state,OK
LKU-40077,2026-09-08 05:47:00,brake.last_test_result,PASS
LKU-40077,2026-09-08 05:47:00,brake.applications_last_24h,1
LKU-40077,2026-09-08 05:47:00,sos.messages_24h,0
LKU-40077,2026-09-08 05:47:00,sw.version,4.0.2
LKU-40077,2026-09-08 05:47:00,sw.track_db_version,TDB-2025-06-R1
LKU-40077,2026-09-08 05:47:00,config.checksum,0x8F31AC20
LKU-40077,2026-09-08 05:47:00,sec.auth_failures_24h,0
LKU-40077,2026-09-08 05:47:00,sec.key_expiry_days,247
LKU-40077,2026-09-08 05:47:00,sec.unknown_peer_attempts_24h,0
LKU-40077,2026-09-08 05:47:00,sec.maint_port_open,false
LKU-40077,2026-09-08 05:47:00,sec.default_credentials,false
LKU-40077,2026-09-08 05:47:00,sec.firmware_signed,true
LKU-40077,2026-09-08 05:47:00,sec.usb_events_24h,0
LKU-22019,2026-09-08 05:39:00,radio.link_state,UP
LKU-22019,2026-09-08 05:39:00,radio.rssi_dbm,-75.5
LKU-22019,2026-09-08 05:39:00,radio.snr_db,21.2
LKU-22019,2026-09-08 05:39:00,radio.vswr,1.27
LKU-22019,2026-09-08 05:39:00,radio.tx_power_dbm,37
LKU-22019,2026-09-08 05:39:00,radio.frequency_mhz,426.5
LKU-22019,2026-09-08 05:39:00,radio.packet_loss_pct,0.33
LKU-22019,2026-09-08 05:39:00,radio.time_since_last_frame_s,6
LKU-22019,2026-09-08 05:39:00,radio.peer_units_seen,5
LKU-22019,2026-09-08 05:39:00,radio.interference_events_24h,2
LKU-22019,2026-09-08 05:39:00,rfid.expected_tags_last_run,124
LKU-22019,2026-09-08 05:39:00,rfid.reads_last_run,124
LKU-22019,2026-09-08 05:39:00,rfid.crc_errors,0
LKU-22019,2026-09-08 05:39:00,rfid.unknown_tag_ids,0
LKU-22019,2026-09-08 05:39:00,rfid.last_tag_id,TAG-85360
LKU-22019,2026-09-08 05:39:00,rfid.last_tag_km,313/6
LKU-22019,2026-09-08 05:39:00,loc.error_m,2.5
LKU-22019,2026-09-08 05:39:00,loc.odometer_slip_pct,0.31
LKU-22019,2026-09-08 05:39:00,time.source,GNSS
LKU-22019,2026-09-08 05:39:00,time.offset_ms,21
LKU-22019,2026-09-08 05:39:00,gnss.fix,A
LKU-22019,2026-09-08 05:39:00,gnss.satellites,8
LKU-22019,2026-09-08 05:39:00,kavach.isolation_state,NORMAL
LKU-22019,2026-09-08 05:39:00,kavach.mode,FULL SUPERVISION
LKU-22019,2026-09-08 05:39:00,dmi.state,OK
LKU-22019,2026-09-08 05:39:00,brake.interface_state,OK
LKU-22019,2026-09-08 05:39:00,brake.last_test_result,PASS
LKU-22019,2026-09-08 05:39:00,brake.applications_last_24h,0
LKU-22019,2026-09-08 05:39:00,sos.messages_24h,0
LKU-22019,2026-09-08 05:39:00,sw.version,4.0.2
LKU-22019,2026-09-08 05:39:00,sw.track_db_version,TDB-2025-06-R1
LKU-22019,2026-09-08 05:39:00,config.checksum,0x8F31AC20
LKU-22019,2026-09-08 05:39:00,sec.auth_failures_24h,0
LKU-22019,2026-09-08 05:39:00,sec.key_expiry_days,171
LKU-22019,2026-09-08 05:39:00,sec.unknown_peer_attempts_24h,0
LKU-22019,2026-09-08 05:39:00,sec.maint_port_open,false
LKU-22019,2026-09-08 05:39:00,sec.default_credentials,false
LKU-22019,2026-09-08 05:39:00,sec.firmware_signed,true
LKU-22019,2026-09-08 05:39:00,sec.usb_events_24h,0
